ticker,company_name,quarter,date,fiscal_year,fiscal_quarter,word_count,source,collection_date
HSY,HSY Inc.,Q1 2025,2025-04-30,2025,1,7829,REAL,2026-03-28
HSY,HSY Inc.,Q2 2024,2024-07-31,2024,2,7490,REAL,2026-03-28
HSY,HSY Inc.,Q2 2025,2025-07-31,2025,2,7501,REAL,2026-03-28
HSY,HSY Inc.,Q3 2024,2024-10-31,2024,3,6287,REAL,2026-03-28
HSY,HSY Inc.,Q3 2025,2025-10-31,2025,3,8331,REAL,2026-03-28
HSY,HSY Inc.,Q4 2024,2025-01-31,2024,4,6711,REAL,2026-03-28
HSY,HSY Inc.,Q4 2025,2026-01-31,2025,4,10707,REAL,2026-03-28
INTC,INTC Inc.,Q1 2023,2023-04-30,2023,1,10114,REAL,2026-03-28
INTC,INTC Inc.,Q1 2024,2024-04-30,2024,1,10526,REAL,2026-03-28
INTC,INTC Inc.,Q1 2025,2025-04-30,2025,1,9664,REAL,2026-03-28
INTC,INTC Inc.,Q2 2023,2023-07-31,2023,2,9737,REAL,2026-03-28
INTC,INTC Inc.,Q2 2024,2024-07-31,2024,2,10609,REAL,2026-03-28
INTC,INTC Inc.,Q2 2025,2025-07-31,2025,2,8950,REAL,2026-03-28
INTC,INTC Inc.,Q3 2023,2023-10-31,2023,3,10442,REAL,2026-03-28
INTC,INTC Inc.,Q3 2024,2024-10-31,2024,3,9969,REAL,2026-03-28
INTC,INTC Inc.,Q3 2025,2025-10-31,2025,3,8954,REAL,2026-03-28
INTC,INTC Inc.,Q4 2023,2024-01-31,2023,4,9720,REAL,2026-03-28
INTC,INTC Inc.,Q4 2024,2025-01-31,2024,4,10041,REAL,2026-03-28
INTC,INTC Inc.,Q4 2025,2026-01-31,2025,4,9415,REAL,2026-03-28
JNJ,JNJ Inc.,Q1 2024,2024-04-30,2024,1,9160,REAL,2026-03-28
JNJ,JNJ Inc.,Q1 2025,2025-04-30,2025,1,10007,REAL,2026-03-28
JNJ,JNJ Inc.,Q2 2024,2024-07-31,2024,2,8777,REAL,2026-03-28
JNJ,JNJ Inc.,Q2 2025,2025-07-31,2025,2,9673,REAL,2026-03-28
JNJ,JNJ Inc.,Q3 2024,2024-10-31,2024,3,8849,REAL,2026-03-28
JNJ,JNJ Inc.,Q3 2025,2025-10-31,2025,3,11434,REAL,2026-03-28
JNJ,JNJ Inc.,Q4 2024,2025-01-31,2024,4,10091,REAL,2026-03-28
JNJ,JNJ Inc.,Q4 2025,2026-01-31,2025,4,10531,REAL,2026-03-28
MA,MA Inc.,Q1 2024,2024-04-30,2024,1,10121,REAL,2026-03-28
MA,MA Inc.,Q1 2025,2025-04-30,2025,1,10373,REAL,2026-03-28
MA,MA Inc.,Q2 2024,2024-07-31,2024,2,10266,REAL,2026-03-28
MA,MA Inc.,Q2 2025,2025-07-31,2025,2,10345,REAL,2026-03-28
MA,MA Inc.,Q3 2024,2024-10-31,2024,3,10079,REAL,2026-03-28
MA,MA Inc.,Q3 2025,2025-10-31,2025,3,10596,REAL,2026-03-28
MA,MA Inc.,Q4 2024,2025-01-31,2024,4,10368,REAL,2026-03-28
MA,MA Inc.,Q4 2025,2026-01-31,2025,4,10346,REAL,2026-03-28
MCD,MCD Inc.,Q1 2024,2024-04-30,2024,1,9887,REAL,2026-03-28
MCD,MCD Inc.,Q1 2025,2025-04-30,2025,1,10185,REAL,2026-03-28
MCD,MCD Inc.,Q2 2024,2024-07-31,2024,2,9909,REAL,2026-03-28
MCD,MCD Inc.,Q2 2025,2025-07-31,2025,2,9963,REAL,2026-03-28
MCD,MCD Inc.,Q3 2024,2024-10-31,2024,3,9797,REAL,2026-03-28
MCD,MCD Inc.,Q3 2025,2025-10-31,2025,3,9962,REAL,2026-03-28
MCD,MCD Inc.,Q4 2024,2025-01-31,2024,4,10093,REAL,2026-03-28
MCD,MCD Inc.,Q4 2025,2026-01-31,2025,4,10075,REAL,2026-03-28
META,META Inc.,Q1 2024,2024-04-30,2024,1,9323,REAL,2026-03-28
META,META Inc.,Q2 2024,2024-07-31,2024,2,9955,REAL,2026-03-28
META,META Inc.,Q3 2024,2024-10-31,2024,3,8959,REAL,2026-03-28
META,META Inc.,Q4 2024,2025-01-31,2024,4,9422,REAL,2026-03-28
MMM,MMM Inc.,Q1 2024,2024-04-30,2024,1,10331,REAL,2026-03-28
MMM,MMM Inc.,Q1 2025,2025-04-30,2025,1,9468,REAL,2026-03-28
MMM,MMM Inc.,Q2 2024,2024-07-31,2024,2,11723,REAL,2026-03-28
MMM,MMM Inc.,Q2 2025,2025-07-31,2025,2,10805,REAL,2026-03-28
MMM,MMM Inc.,Q3 2024,2024-10-31,2024,3,12375,REAL,2026-03-28
MMM,MMM Inc.,Q3 2025,2025-10-31,2025,3,10516,REAL,2026-03-28
MMM,MMM Inc.,Q4 2024,2025-01-31,2024,4,10356,REAL,2026-03-28
MMM,MMM Inc.,Q4 2025,2026-01-31,2025,4,10175,REAL,2026-03-28
MRNA,MRNA Inc.,Q1 2023,2023-04-30,2023,1,11413,REAL,2026-03-28
MRNA,MRNA Inc.,Q1 2024,2024-04-30,2024,1,9224,REAL,2026-03-28
MRNA,MRNA Inc.,Q1 2025,2025-04-30,2025,1,8953,REAL,2026-03-28
MRNA,MRNA Inc.,Q2 2023,2023-07-31,2023,2,7962,REAL,2026-03-28
MRNA,MRNA Inc.,Q2 2024,2024-07-31,2024,2,9514,REAL,2026-03-28
MRNA,MRNA Inc.,Q2 2025,2025-07-31,2025,2,9876,REAL,2026-03-28
MRNA,MRNA Inc.,Q3 2023,2023-10-31,2023,3,9791,REAL,2026-03-28
MRNA,MRNA Inc.,Q3 2024,2024-10-31,2024,3,9167,REAL,2026-03-28
MRNA,MRNA Inc.,Q3 2025,2025-10-31,2025,3,8035,REAL,2026-03-28
MRNA,MRNA Inc.,Q4 2023,2024-01-31,2023,4,8665,REAL,2026-03-28
MRNA,MRNA Inc.,Q4 2024,2025-01-31,2024,4,9332,REAL,2026-03-28
MRNA,MRNA Inc.,Q4 2025,2026-01-31,2025,4,9003,REAL,2026-03-28
MSFT,MSFT Inc.,Q1 2023,2023-04-30,2023,1,9338,REAL,2026-03-28
MSFT,MSFT Inc.,Q1 2024,2024-04-30,2024,1,8815,REAL,2026-03-28
MSFT,MSFT Inc.,Q1 2025,2025-04-30,2025,1,9412,REAL,2026-03-28
MSFT,MSFT Inc.,Q2 2023,2023-07-31,2023,2,9017,REAL,2026-03-28
MSFT,MSFT Inc.,Q2 2024,2024-07-31,2024,2,9188,REAL,2026-03-28
MSFT,MSFT Inc.,Q2 2025,2025-07-31,2025,2,8908,REAL,2026-03-28
MSFT,MSFT Inc.,Q3 2023,2023-10-31,2023,3,8957,REAL,2026-03-28
MSFT,MSFT Inc.,Q3 2024,2024-10-31,2024,3,9097,REAL,2026-03-28
MSFT,MSFT Inc.,Q3 2025,2025-10-31,2025,3,8269,REAL,2026-03-28
MSFT,MSFT Inc.,Q4 2023,2024-01-31,2023,4,9565,REAL,2026-03-28
MSFT,MSFT Inc.,Q4 2024,2025-01-31,2024,4,8776,REAL,2026-03-28
MSFT,MSFT Inc.,Q4 2025,2026-01-31,2025,4,8158,REAL,2026-03-28
MSI,MSI Inc.,Q1 2024,2024-04-30,2024,1,5177,REAL,2026-03-28
MSI,MSI Inc.,Q1 2025,2025-04-30,2025,1,8690,REAL,2026-03-28
MSI,MSI Inc.,Q2 2024,2024-07-31,2024,2,8765,REAL,2026-03-28
MSI,MSI Inc.,Q2 2025,2025-07-31,2025,2,8609,REAL,2026-03-28
MSI,MSI Inc.,Q3 2024,2024-10-31,2024,3,6970,REAL,2026-03-28
MSI,MSI Inc.,Q3 2025,2025-10-31,2025,3,9659,REAL,2026-03-28
MSI,MSI Inc.,Q4 2024,2025-01-31,2024,4,5724,REAL,2026-03-28
MSI,MSI Inc.,Q4 2025,2026-01-31,2025,4,10805,REAL,2026-03-28
MTB,MTB Inc.,Q1 2024,2024-04-30,2024,1,9376,REAL,2026-03-28
MTB,MTB Inc.,Q1 2025,2025-04-30,2025,1,8278,REAL,2026-03-28
MTB,MTB Inc.,Q2 2024,2024-07-31,2024,2,7937,REAL,2026-03-28
MTB,MTB Inc.,Q2 2025,2025-07-31,2025,2,8597,REAL,2026-03-28
MTB,MTB Inc.,Q3 2024,2024-10-31,2024,3,8394,REAL,2026-03-28
MTB,MTB Inc.,Q3 2025,2025-10-31,2025,3,8947,REAL,2026-03-28
MTB,MTB Inc.,Q4 2024,2025-01-31,2024,4,9151,REAL,2026-03-28
MTB,MTB Inc.,Q4 2025,2026-01-31,2025,4,8828,REAL,2026-03-28
MTD,MTD Inc.,Q1 2024,2024-04-30,2024,1,10064,REAL,2026-03-28
MTD,MTD Inc.,Q1 2025,2025-04-30,2025,1,10445,REAL,2026-03-28
MTD,MTD Inc.,Q2 2024,2024-07-31,2024,2,9723,REAL,2026-03-28
MTD,MTD Inc.,Q2 2025,2025-07-31,2025,2,10135,REAL,2026-03-28
MTD,MTD Inc.,Q3 2024,2024-10-31,2024,3,10812,REAL,2026-03-28
MTD,MTD Inc.,Q3 2025,2025-10-31,2025,3,9980,REAL,2026-03-28
MTD,MTD Inc.,Q4 2024,2025-01-31,2024,4,9900,REAL,2026-03-28
MTD,MTD Inc.,Q4 2025,2026-01-31,2025,4,10177,REAL,2026-03-28
MU,MU Inc.,Q1 2023,2023-04-30,2023,1,7634,REAL,2026-03-28
MU,MU Inc.,Q1 2024,2024-04-30,2024,1,7845,REAL,2026-03-28
MU,MU Inc.,Q1 2025,2025-04-30,2025,1,8320,REAL,2026-03-28
MU,MU Inc.,Q2 2023,2023-07-31,2023,2,7636,REAL,2026-03-28
MU,MU Inc.,Q2 2024,2024-07-31,2024,2,7396,REAL,2026-03-28
MU,MU Inc.,Q2 2025,2025-07-31,2025,2,7770,REAL,2026-03-28
MU,MU Inc.,Q3 2023,2023-10-31,2023,3,8077,REAL,2026-03-28
MU,MU Inc.,Q3 2024,2024-10-31,2024,3,7869,REAL,2026-03-28
MU,MU Inc.,Q3 2025,2025-10-31,2025,3,7437,REAL,2026-03-28
MU,MU Inc.,Q4 2023,2024-01-31,2023,4,7493,REAL,2026-03-28
MU,MU Inc.,Q4 2024,2025-01-31,2024,4,7692,REAL,2026-03-28
MU,MU Inc.,Q4 2025,2026-01-31,2025,4,7239,REAL,2026-03-28
NCLH,NCLH Inc.,Q1 2024,2024-04-30,2024,1,9437,REAL,2026-03-28
NCLH,NCLH Inc.,Q1 2025,2025-04-30,2025,1,10136,REAL,2026-03-28
NCLH,NCLH Inc.,Q2 2024,2024-07-31,2024,2,8951,REAL,2026-03-28
NCLH,NCLH Inc.,Q2 2025,2025-07-31,2025,2,9507,REAL,2026-03-28
NCLH,NCLH Inc.,Q3 2024,2024-10-31,2024,3,8909,REAL,2026-03-28
NCLH,NCLH Inc.,Q3 2025,2025-10-31,2025,3,9908,REAL,2026-03-28
NCLH,NCLH Inc.,Q4 2024,2025-01-31,2024,4,9228,REAL,2026-03-28
NCLH,NCLH Inc.,Q4 2025,2026-01-31,2025,4,8751,REAL,2026-03-28
NDAQ,NDAQ Inc.,Q1 2024,2024-04-30,2024,1,12238,REAL,2026-03-28
NDAQ,NDAQ Inc.,Q1 2025,2025-04-30,2025,1,9969,REAL,2026-03-28
NDAQ,NDAQ Inc.,Q2 2024,2024-07-31,2024,2,10106,REAL,2026-03-28
NDAQ,NDAQ Inc.,Q2 2025,2025-07-31,2025,2,10047,REAL,2026-03-28
NDAQ,NDAQ Inc.,Q3 2024,2024-10-31,2024,3,10258,REAL,2026-03-28
NDAQ,NDAQ Inc.,Q3 2025,2025-10-31,2025,3,9519,REAL,2026-03-28
NDAQ,NDAQ Inc.,Q4 2024,2025-01-31,2024,4,10946,REAL,2026-03-28
NDSN,NDSN Inc.,Q1 2025,2025-04-30,2025,1,7987,REAL,2026-03-28
NDSN,NDSN Inc.,Q2 2024,2024-07-31,2024,2,7428,REAL,2026-03-28
NDSN,NDSN Inc.,Q2 2025,2025-07-31,2025,2,7990,REAL,2026-03-28
NDSN,NDSN Inc.,Q3 2024,2024-10-31,2024,3,7216,REAL,2026-03-28
NDSN,NDSN Inc.,Q3 2025,2025-10-31,2025,3,6640,REAL,2026-03-28
NDSN,NDSN Inc.,Q4 2024,2025-01-31,2024,4,8734,REAL,2026-03-28
NDSN,NDSN Inc.,Q4 2025,2026-01-31,2025,4,8059,REAL,2026-03-28
NEE,NEE Inc.,Q1 2024,2024-04-30,2024,1,7782,REAL,2026-03-28
NEE,NEE Inc.,Q2 2024,2024-07-31,2024,2,9137,REAL,2026-03-28
NEE,NEE Inc.,Q2 2025,2025-07-31,2025,2,7874,REAL,2026-03-28
NEE,NEE Inc.,Q3 2024,2024-10-31,2024,3,8438,REAL,2026-03-28
NEE,NEE Inc.,Q3 2025,2025-10-31,2025,3,8193,REAL,2026-03-28
NEE,NEE Inc.,Q4 2024,2025-01-31,2024,4,9092,REAL,2026-03-28
NEE,NEE Inc.,Q4 2025,2026-01-31,2025,4,8701,REAL,2026-03-28
NFLX,NFLX Inc.,Q1 2023,2023-04-30,2023,1,8226,REAL,2026-03-28
NFLX,NFLX Inc.,Q1 2024,2024-04-30,2024,1,8158,REAL,2026-03-28
NFLX,NFLX Inc.,Q1 2025,2025-04-30,2025,1,6507,REAL,2026-03-28
NFLX,NFLX Inc.,Q2 2023,2023-07-31,2023,2,6138,REAL,2026-03-28
NFLX,NFLX Inc.,Q2 2024,2024-07-31,2024,2,7751,REAL,2026-03-28
NFLX,NFLX Inc.,Q2 2025,2025-07-31,2025,2,6963,REAL,2026-03-28
NFLX,NFLX Inc.,Q3 2023,2023-10-31,2023,3,8083,REAL,2026-03-28
NFLX,NFLX Inc.,Q3 2024,2024-10-31,2024,3,6939,REAL,2026-03-28
NFLX,NFLX Inc.,Q4 2023,2024-01-31,2023,4,7354,REAL,2026-03-28
NFLX,NFLX Inc.,Q4 2024,2025-01-31,2024,4,5827,REAL,2026-03-28
NI,NI Inc.,Q1 2024,2024-04-30,2024,1,5751,REAL,2026-03-28
NI,NI Inc.,Q1 2025,2025-04-30,2025,1,7789,REAL,2026-03-28
NI,NI Inc.,Q2 2024,2024-07-31,2024,2,7948,REAL,2026-03-28
NI,NI Inc.,Q2 2025,2025-07-31,2025,2,5297,REAL,2026-03-28
NI,NI Inc.,Q3 2024,2024-10-31,2024,3,8381,REAL,2026-03-28
NI,NI Inc.,Q3 2025,2025-10-31,2025,3,9807,REAL,2026-03-28
NI,NI Inc.,Q4 2024,2025-01-31,2024,4,8032,REAL,2026-03-28
NI,NI Inc.,Q4 2025,2026-01-31,2025,4,5998,REAL,2026-03-28
NVDA,NVDA Inc.,Q1 2023,2023-04-30,2023,1,8410,REAL,2026-03-28
NVDA,NVDA Inc.,Q1 2024,2024-04-30,2024,1,9093,REAL,2026-03-28
NVDA,NVDA Inc.,Q1 2025,2025-04-30,2025,1,8267,REAL,2026-03-28
NVDA,NVDA Inc.,Q2 2023,2023-07-31,2023,2,8135,REAL,2026-03-28
NVDA,NVDA Inc.,Q2 2024,2024-07-31,2024,2,8314,REAL,2026-03-28
NVDA,NVDA Inc.,Q2 2025,2025-07-31,2025,2,8854,REAL,2026-03-28
NVDA,NVDA Inc.,Q3 2023,2023-10-31,2023,3,7897,REAL,2026-03-28
NVDA,NVDA Inc.,Q3 2024,2024-10-31,2024,3,9051,REAL,2026-03-28
NVDA,NVDA Inc.,Q3 2025,2025-10-31,2025,3,8289,REAL,2026-03-28
NVDA,NVDA Inc.,Q4 2023,2024-01-31,2023,4,7856,REAL,2026-03-28
NVDA,NVDA Inc.,Q4 2024,2025-01-31,2024,4,8005,REAL,2026-03-28
NVDA,NVDA Inc.,Q4 2025,2026-01-31,2025,4,7735,REAL,2026-03-28
PLTR,PLTR Inc.,Q1 2023,2023-04-30,2023,1,7138,REAL,2026-03-28
PLTR,PLTR Inc.,Q1 2024,2024-04-30,2024,1,6673,REAL,2026-03-28
PLTR,PLTR Inc.,Q1 2025,2025-04-30,2025,1,6337,REAL,2026-03-28
PLTR,PLTR Inc.,Q2 2023,2023-07-31,2023,2,8451,REAL,2026-03-28
PLTR,PLTR Inc.,Q2 2024,2024-07-31,2024,2,6733,REAL,2026-03-28
PLTR,PLTR Inc.,Q2 2025,2025-07-31,2025,2,6652,REAL,2026-03-28
PLTR,PLTR Inc.,Q3 2023,2023-10-31,2023,3,6924,REAL,2026-03-28
PLTR,PLTR Inc.,Q3 2024,2024-10-31,2024,3,7101,REAL,2026-03-28
PLTR,PLTR Inc.,Q3 2025,2025-10-31,2025,3,7427,REAL,2026-03-28
PLTR,PLTR Inc.,Q4 2023,2024-01-31,2023,4,8376,REAL,2026-03-28
PLTR,PLTR Inc.,Q4 2024,2025-01-31,2024,4,7844,REAL,2026-03-28
PLTR,PLTR Inc.,Q4 2025,2026-01-31,2025,4,7559,REAL,2026-03-28
PNC,PNC Inc.,Q1 2024,2024-04-30,2024,1,7956,REAL,2026-03-28
PNC,PNC Inc.,Q1 2025,2025-04-30,2025,1,7412,REAL,2026-03-28
PNC,PNC Inc.,Q2 2024,2024-07-31,2024,2,8742,REAL,2026-03-28
PNC,PNC Inc.,Q2 2025,2025-07-31,2025,2,8339,REAL,2026-03-28
PNC,PNC Inc.,Q3 2024,2024-10-31,2024,3,7413,REAL,2026-03-28
PNC,PNC Inc.,Q3 2025,2025-10-31,2025,3,9219,REAL,2026-03-28
PNC,PNC Inc.,Q4 2024,2025-01-31,2024,4,8037,REAL,2026-03-28
QCOM,QCOM Inc.,Q1 2025,2025-04-30,2025,1,5903,REAL,2026-03-28
QCOM,QCOM Inc.,Q2 2024,2024-07-31,2024,2,5963,REAL,2026-03-28
QCOM,QCOM Inc.,Q2 2025,2025-07-31,2025,2,6486,REAL,2026-03-28
QCOM,QCOM Inc.,Q3 2024,2024-10-31,2024,3,6705,REAL,2026-03-28
QCOM,QCOM Inc.,Q3 2025,2025-10-31,2025,3,5862,REAL,2026-03-28
QCOM,QCOM Inc.,Q4 2024,2025-01-31,2024,4,5815,REAL,2026-03-28
QCOM,QCOM Inc.,Q4 2025,2026-01-31,2025,4,6418,REAL,2026-03-28
SHW,SHW Inc.,Q1 2024,2024-04-30,2024,1,9935,REAL,2026-03-28
SHW,SHW Inc.,Q1 2025,2025-04-30,2025,1,9299,REAL,2026-03-28
SHW,SHW Inc.,Q2 2024,2024-07-31,2024,2,9319,REAL,2026-03-28
SHW,SHW Inc.,Q2 2025,2025-07-31,2025,2,10123,REAL,2026-03-28
SHW,SHW Inc.,Q3 2024,2024-10-31,2024,3,10227,REAL,2026-03-28
SHW,SHW Inc.,Q3 2025,2025-10-31,2025,3,9662,REAL,2026-03-28
SHW,SHW Inc.,Q4 2024,2025-01-31,2024,4,11031,REAL,2026-03-28
SHW,SHW Inc.,Q4 2025,2026-01-31,2025,4,11526,REAL,2026-03-28
STX,STX Inc.,Q1 2024,2024-04-30,2024,1,8558,REAL,2026-03-28
STX,STX Inc.,Q1 2025,2025-04-30,2025,1,8825,REAL,2026-03-28
STX,STX Inc.,Q2 2024,2024-07-31,2024,2,8390,REAL,2026-03-28
STX,STX Inc.,Q2 2025,2025-07-31,2025,2,8180,REAL,2026-03-28
STX,STX Inc.,Q3 2024,2024-10-31,2024,3,7847,REAL,2026-03-28
STX,STX Inc.,Q3 2025,2025-10-31,2025,3,7258,REAL,2026-03-28
STX,STX Inc.,Q4 2024,2025-01-31,2024,4,8951,REAL,2026-03-28
STX,STX Inc.,Q4 2025,2026-01-31,2025,4,8993,REAL,2026-03-28
STZ,STZ Inc.,Q1 2024,2024-04-30,2024,1,7550,REAL,2026-03-28
STZ,STZ Inc.,Q1 2025,2025-04-30,2025,1,8969,REAL,2026-03-28
STZ,STZ Inc.,Q2 2024,2024-07-31,2024,2,8324,REAL,2026-03-28
STZ,STZ Inc.,Q2 2025,2025-07-31,2025,2,7075,REAL,2026-03-28
STZ,STZ Inc.,Q3 2024,2024-10-31,2024,3,10015,REAL,2026-03-28
STZ,STZ Inc.,Q3 2025,2025-10-31,2025,3,7765,REAL,2026-03-28
STZ,STZ Inc.,Q4 2024,2025-01-31,2024,4,9535,REAL,2026-03-28
STZ,STZ Inc.,Q4 2025,2026-01-31,2025,4,8907,REAL,2026-03-28
SW,SW Inc.,Q1 2025,2025-04-30,2025,1,10198,REAL,2026-03-28
SW,SW Inc.,Q2 2025,2025-07-31,2025,2,10388,REAL,2026-03-28
SW,SW Inc.,Q3 2025,2025-10-31,2025,3,10678,REAL,2026-03-28
SW,SW Inc.,Q4 2025,2026-01-31,2025,4,18874,REAL,2026-03-28
SWK,SWK Inc.,Q1 2024,2024-04-30,2024,1,8958,REAL,2026-03-28
SWK,SWK Inc.,Q1 2025,2025-04-30,2025,1,8871,REAL,2026-03-28
SWK,SWK Inc.,Q2 2024,2024-07-31,2024,2,8484,REAL,2026-03-28
SWK,SWK Inc.,Q2 2025,2025-07-31,2025,2,7525,REAL,2026-03-28
SWK,SWK Inc.,Q3 2024,2024-10-31,2024,3,8820,REAL,2026-03-28
SWK,SWK Inc.,Q3 2025,2025-10-31,2025,3,8490,REAL,2026-03-28
SWK,SWK Inc.,Q4 2024,2025-01-31,2024,4,9059,REAL,2026-03-28
SWK,SWK Inc.,Q4 2025,2026-01-31,2025,4,8391,REAL,2026-03-28
SWKS,SWKS Inc.,Q1 2024,2024-04-30,2024,1,6456,REAL,2026-03-28
SWKS,SWKS Inc.,Q1 2025,2025-04-30,2025,1,6024,REAL,2026-03-28
SWKS,SWKS Inc.,Q2 2024,2024-07-31,2024,2,6291,REAL,2026-03-28
SWKS,SWKS Inc.,Q2 2025,2025-07-31,2025,2,7195,REAL,2026-03-28
SWKS,SWKS Inc.,Q3 2024,2024-10-31,2024,3,5491,REAL,2026-03-28
SWKS,SWKS Inc.,Q3 2025,2025-10-31,2025,3,5260,REAL,2026-03-28
SWKS,SWKS Inc.,Q4 2024,2025-01-31,2024,4,6535,REAL,2026-03-28
SWKS,SWKS Inc.,Q4 2025,2026-01-31,2025,4,5406,REAL,2026-03-28
SYF,SYF Inc.,Q1 2024,2024-04-30,2024,1,10258,REAL,2026-03-28
SYF,SYF Inc.,Q1 2025,2025-04-30,2025,1,11646,REAL,2026-03-28
SYF,SYF Inc.,Q2 2024,2024-07-31,2024,2,9122,REAL,2026-03-28
SYF,SYF Inc.,Q2 2025,2025-07-31,2025,2,10050,REAL,2026-03-28
SYF,SYF Inc.,Q3 2024,2024-10-31,2024,3,10406,REAL,2026-03-28
SYF,SYF Inc.,Q3 2025,2025-10-31,2025,3,9743,REAL,2026-03-28
SYF,SYF Inc.,Q4 2024,2025-01-31,2024,4,12431,REAL,2026-03-28
SYF,SYF Inc.,Q4 2025,2026-01-31,2025,4,12012,REAL,2026-03-28
SYK,SYK Inc.,Q1 2024,2024-04-30,2024,1,9497,REAL,2026-03-28
SYK,SYK Inc.,Q1 2025,2025-04-30,2025,1,10810,REAL,2026-03-28
SYK,SYK Inc.,Q2 2024,2024-07-31,2024,2,12106,REAL,2026-03-28
SYK,SYK Inc.,Q2 2025,2025-07-31,2025,2,12061,REAL,2026-03-28
SYK,SYK Inc.,Q3 2024,2024-10-31,2024,3,12214,REAL,2026-03-28
SYK,SYK Inc.,Q3 2025,2025-10-31,2025,3,6852,REAL,2026-03-28
SYK,SYK Inc.,Q4 2024,2025-01-31,2024,4,11419,REAL,2026-03-28
SYK,SYK Inc.,Q4 2025,2026-01-31,2025,4,11609,REAL,2026-03-28
SYY,SYY Inc.,Q1 2024,2024-04-30,2024,1,10651,REAL,2026-03-28
SYY,SYY Inc.,Q1 2025,2025-04-30,2025,1,9964,REAL,2026-03-28
SYY,SYY Inc.,Q2 2024,2024-07-31,2024,2,10585,REAL,2026-03-28
SYY,SYY Inc.,Q2 2025,2025-07-31,2025,2,10727,REAL,2026-03-28
SYY,SYY Inc.,Q3 2024,2024-10-31,2024,3,10237,REAL,2026-03-28
SYY,SYY Inc.,Q3 2025,2025-10-31,2025,3,9875,REAL,2026-03-28
SYY,SYY Inc.,Q4 2024,2025-01-31,2024,4,9904,REAL,2026-03-28
SYY,SYY Inc.,Q4 2025,2026-01-31,2025,4,10098,REAL,2026-03-28
TSLA,TSLA Inc.,Q1 2023,2023-04-30,2023,1,9223,REAL,2026-03-28
TSLA,TSLA Inc.,Q1 2024,2024-04-30,2024,1,10146,REAL,2026-03-28
TSLA,TSLA Inc.,Q1 2025,2025-04-30,2025,1,11992,REAL,2026-03-28
TSLA,TSLA Inc.,Q2 2023,2023-07-31,2023,2,8879,REAL,2026-03-28
TSLA,TSLA Inc.,Q2 2024,2024-07-31,2024,2,8530,REAL,2026-03-28
TSLA,TSLA Inc.,Q2 2025,2025-07-31,2025,2,8063,REAL,2026-03-28
TSLA,TSLA Inc.,Q3 2023,2023-10-31,2023,3,7923,REAL,2026-03-28
TSLA,TSLA Inc.,Q3 2024,2024-10-31,2024,3,9787,REAL,2026-03-28
TSLA,TSLA Inc.,Q3 2025,2025-10-31,2025,3,9172,REAL,2026-03-28
TSLA,TSLA Inc.,Q4 2023,2024-01-31,2023,4,8768,REAL,2026-03-28
TSLA,TSLA Inc.,Q4 2024,2025-01-31,2024,4,9600,REAL,2026-03-28
TSLA,TSLA Inc.,Q4 2025,2026-01-31,2025,4,8965,REAL,2026-03-28
UNH,UNH Inc.,Q1 2024,2024-04-30,2024,1,10693,REAL,2026-03-28
UNH,UNH Inc.,Q1 2025,2025-04-30,2025,1,10278,REAL,2026-03-28
UNH,UNH Inc.,Q2 2024,2024-07-31,2024,2,8522,REAL,2026-03-28
UNH,UNH Inc.,Q2 2025,2025-07-31,2025,2,13333,REAL,2026-03-28
UNH,UNH Inc.,Q3 2024,2024-10-31,2024,3,10713,REAL,2026-03-28
UNH,UNH Inc.,Q3 2025,2025-10-31,2025,3,10171,REAL,2026-03-28
UNH,UNH Inc.,Q4 2024,2025-01-31,2024,4,10051,REAL,2026-03-28
UNH,UNH Inc.,Q4 2025,2026-01-31,2025,4,8874,REAL,2026-03-28
UPS,UPS Inc.,Q1 2024,2024-04-30,2024,1,9069,REAL,2026-03-28
UPS,UPS Inc.,Q1 2025,2025-04-30,2025,1,10206,REAL,2026-03-28
UPS,UPS Inc.,Q2 2024,2024-07-31,2024,2,10135,REAL,2026-03-28
UPS,UPS Inc.,Q2 2025,2025-07-31,2025,2,9410,REAL,2026-03-28
UPS,UPS Inc.,Q3 2024,2024-10-31,2024,3,8670,REAL,2026-03-28
UPS,UPS Inc.,Q3 2025,2025-10-31,2025,3,9439,REAL,2026-03-28
UPS,UPS Inc.,Q4 2024,2025-01-31,2024,4,12721,REAL,2026-03-28
UPS,UPS Inc.,Q4 2025,2026-01-31,2025,4,10145,REAL,2026-03-28
WMT,WMT Inc.,Q1 2024,2024-04-30,2024,1,10143,REAL,2026-03-28
WMT,WMT Inc.,Q1 2025,2025-04-30,2025,1,32920,REAL,2026-03-28
WMT,WMT Inc.,Q2 2024,2024-07-31,2024,2,10202,REAL,2026-03-28
WMT,WMT Inc.,Q2 2025,2025-07-31,2025,2,6775,REAL,2026-03-28
WMT,WMT Inc.,Q3 2024,2024-10-31,2024,3,10831,REAL,2026-03-28
WMT,WMT Inc.,Q4 2024,2025-01-31,2024,4,10495,REAL,2026-03-28
NTAP,NTAP Inc.,Q2 2024,2024-07-31,2024,2,203,SYNTHETIC,2026-03-28
NTAP,NTAP Inc.,Q3 2024,2024-10-31,2024,3,215,SYNTHETIC,2026-03-28
NTAP,NTAP Inc.,Q4 2024,2025-01-31,2024,4,189,SYNTHETIC,2026-03-28
MCK,MCK Inc.,Q2 2024,2024-07-31,2024,2,208,SYNTHETIC,2026-03-28
